1.172458,-0.081437,0.040716,0.150902,-0.129583,0.227313,0.225134,-0.141679,-0.072576,0.162178,-0.032212,0.063786,-0.023862,-0.096106,-0.029879,-0.091841,0.124591,-0.018111,-0.049261,-0.022434,-0.014526,-0.095722
0.668547,-0.168365,-0.374243,0.105136,0.032252,0.130497,-0.079256,0.136681,-0.050757,0.099242,-0.035868,0.123298,-0.005433,0.117578,0.122612,0.100165,0.083234,0.018361,0.067761,0.052411,0.026342,-0.096843
0.633509,-0.666115,-0.503671,-0.016987,0.208278,-0.071152,-0.006549,-0.046420,0.051573,0.052875,0.126210,-0.026295,-0.107889,0.033509,-0.023399,-0.002505,0.045086,0.009373,-0.013632,0.009636,0.041764,0.059286
0.336377,-0.544635,-0.575504,0.037381,0.261470,-0.009216,-0.003302,0.049263,0.011051,0.110777,0.001480,0.005105,-0.129640,0.020691,-0.025880,0.002860,0.005849,-0.028002,0.003097,0.024471,0.033535,0.044349
0.092307,-0.795213,-0.572221,-0.224218,0.292146,-0.132115,0.031579,0.070545,0.056264,0.111735,0.121161,-0.051207,-0.070136,-0.042574,-0.059527,0.002167,-0.041805,-0.001028,-0.046657,0.001776,0.051686,0.019569
0.584742,-0.736432,-0.508131,-0.258765,0.028921,-0.031055,0.010890,0.020377,0.017155,0.114642,0.127752,-0.076427,-0.057283,0.019016,-0.042367,0.049049,-0.050575,-0.024883,-0.067256,0.057348,0.014721,0.013896
0.187745,-0.429655,-0.496269,0.136433,0.243913,0.070019,-0.000416,0.096603,0.062057,-0.046767,-0.011843,-0.093847,-0.000647,0.191127,0.020838,-0.036720,0.112196,-0.037853,0.030947,0.037790,0.022107,0.066562
0.146407,-0.585019,-0.275772,0.354225,0.028555,0.177081,0.482794,0.009117,-0.160328,-0.009501,-0.177757,0.091237,-0.098418,-0.080930,0.192071,0.005018,0.040129,0.130303,-0.043510,-0.060646,-0.014459,-0.023906
-0.089279,-0.464476,-0.629535,-0.121146,0.418135,-0.215210,-0.168194,0.054703,0.050632,0.216716,0.045319,0.003921,-0.140976,-0.074105,-0.000809,-0.032399,-0.035054,-0.042939,-0.010333,-0.026401,0.021374,0.072567
0.367190,-0.547762,-0.371211,-0.355233,0.198197,-0.127779,0.050822,0.040871,-0.003837,0.118846,0.062369,-0.053525,-0.015719,-0.040417,-0.034817,0.039176,-0.006702,-0.004436,-0.026573,0.025932,0.027472,-0.019907
0.686498,-0.704208,-0.179861,0.042919,0.066819,-0.013840,-0.000711,0.064073,-0.045783,0.018693,0.013013,-0.035098,-0.033063,0.073391,-0.022067,0.054917,0.003345,-0.017744,-0.019817,0.070724,0.040098,0.035880
0.157496,-0.741624,-0.578734,0.060343,0.177423,-0.047393,0.183805,0.043434,0.024332,0.013997,0.049032,0.001323,-0.129473,0.075070,0.000184,0.002194,0.029797,0.015772,-0.049803,-0.012914,0.018474,0.055190
0.702949,-0.689239,-0.192223,-0.246131,-0.008021,-0.023052,0.082902,0.079170,-0.061277,0.055841,0.015936,-0.033766,-0.005766,0.050841,-0.004402,0.090874,-0.035021,-0.002402,-0.076034,0.090437,0.050455,-0.032719
-0.050954,-0.650681,-0.608306,-0.077286,0.329183,-0.082981,0.091642,0.138936,-0.057002,0.167200,0.027247,-0.028719,-0.075958,0.031414,-0.093560,0.020220,0.022900,0.015278,-0.050603,0.029838,0.012486,0.020892
0.198576,-0.703198,-0.482870,-0.178349,0.156286,-0.034497,-0.024603,0.124536,0.043289,-0.038065,0.098402,-0.112069,-0.026313,0.071052,0.020956,0.076617,-0.019371,-0.087081,-0.045013,0.046834,0.043562,0.046222
0.155037,-0.544393,0.471392,-0.298820,-0.037791,0.168667,-0.013797,0.227695,-0.068170,-0.025087,-0.024929,-0.063472,0.095493,0.108954,-0.071313,0.076400,-0.107783,0.052897,-0.111698,0.010636,0.122178,-0.020760
0.209429,-0.704943,0.461034,0.186615,-0.105290,0.191216,0.200123,0.128218,0.025284,-0.044696,-0.129091,-0.032851,0.064238,0.095430,-0.009382,0.044463,-0.014861,0.041854,-0.014970,0.026164,0.075043,0.023853
0.180411,-0.221515,0.675424,-0.314021,-0.155376,0.264173,0.298274,-0.000922,0.082743,0.269902,-0.019454,0.007072,0.356395,0.077357,-0.150940,-0.093006,0.001021,0.045924,0.018813,-0.019138,-0.040160,-0.074911
0.759257,-0.548513,0.603924,-0.139981,-0.161531,0.047358,0.128160,0.074980,-0.040071,-0.042075,-0.060297,-0.008708,0.108573,0.101869,-0.002410,0.123327,-0.014970,0.060263,-0.051266,0.058837,0.045457,-0.043632
0.301793,0.163728,0.239417,0.220166,0.304074,0.399715,0.051598,0.352016,-0.006796,-0.070636,-0.179802,-0.009362,-0.003549,0.231195,0.072328,-0.180021,0.250476,0.010447,-0.005272,-0.037292,0.114668,0.047007
0.368106,-0.768688,0.348904,0.185500,-0.039205,0.033854,0.018808,0.127579,-0.000038,-0.055191,-0.058790,-0.047333,0.007157,0.088063,0.005339,0.064790,-0.016163,0.016763,-0.011810,0.051832,0.070107,0.021481
-0.116162,-0.954590,0.256350,0.269758,0.078594,0.051150,0.183216,0.004442,0.090970,0.030488,-0.022377,0.033695,-0.064746,-0.010071,-0.024741,-0.042942,0.007652,0.074326,-0.075072,-0.053181,0.053428,0.095740
0.235394,-0.353808,0.021016,-0.121740,0.247415,-0.002303,0.060893,0.103541,0.052354,0.153242,0.034071,-0.017217,0.001703,0.022802,-0.006010,-0.008519,-0.033021,-0.015594,-0.018913,-0.037979,0.004508,0.003038
0.220191,-0.848931,0.359734,0.075811,-0.172734,0.050483,0.101960,0.099131,-0.023131,-0.089996,-0.088013,-0.005893,0.043208,0.056268,-0.002220,0.083754,-0.003257,0.041185,-0.058712,0.051184,0.059802,0.033651
0.001938,-0.900107,0.315241,0.271179,0.061776,-0.047637,0.085475,0.111048,0.053977,-0.085542,-0.006005,-0.068743,-0.003300,0.076897,0.004491,0.042079,0.019769,-0.012776,-0.016554,0.029463,0.063661,0.072995
0.119873,-0.763560,-0.112855,0.033651,0.240459,0.088208,0.090904,0.306291,-0.133886,0.063048,-0.119203,-0.053246,-0.103992,0.093977,-0.032572,0.027512,0.020157,-0.023993,-0.038466,0.050933,0.026249,0.029448
0.557745,-0.625245,-0.117485,-0.112524,0.048660,0.005866,0.024428,0.191031,-0.044371,-0.091610,0.007296,-0.131459,0.017362,0.128189,0.020732,0.115911,0.012788,-0.019815,-0.043549,0.109548,0.042455,-0.000594
0.109845,-0.632080,-0.737990,-0.176670,0.448856,-0.258780,-0.012845,-0.099486,0.128090,0.162748,0.087079,-0.024820,-0.140401,-0.069893,-0.085540,-0.017297,-0.041258,0.010338,0.023218,-0.005409,0.034532,0.045900
-0.486236,-1.053547,0.025216,-0.190057,0.361135,-0.242624,0.213598,-0.090988,0.115762,0.164345,0.169136,-0.055425,0.056853,-0.105072,-0.171406,0.018055,-0.036205,0.152845,-0.005925,-0.047254,0.037821,0.025921
-0.399178,-0.498860,-0.130264,0.195821,0.173088,-0.188783,-0.108578,0.035380,0.064729,0.111516,0.048010,0.014303,-0.087679,-0.033927,0.019164,-0.014599,-0.064246,0.034587,-0.020698,-0.047899,-0.029561,0.004256
-0.115663,-0.674444,-0.245915,0.049676,0.271795,-0.208291,-0.017509,-0.016522,0.110057,0.105442,0.105162,-0.055048,-0.059700,-0.052207,-0.057872,-0.023554,-0.041634,-0.040324,0.006398,-0.038093,0.037277,0.060253
-0.021074,0.116909,-0.421058,0.023353,-0.225374,0.125716,-0.000035,-0.008706,0.055426,0.007582,-0.062265,0.077903,0.021634,-0.155569,-0.085079,0.054578,0.031204,-0.034179,-0.071018,-0.146034,0.247601,-0.007817
-0.871392,0.027006,-0.837113,-0.101716,-0.124117,-0.247575,-0.049774,0.021771,0.257449,0.236090,-0.047658,0.022920,-0.008439,0.042225,0.023334,0.088263,0.052412,-0.053036,-0.023424,-0.025486,0.072816,-0.163332
-0.491192,-1.201621,0.283755,0.172972,0.194542,-0.137818,0.209391,-0.009593,-0.008772,0.115146,0.054311,0.032659,0.057432,-0.204012,-0.092589,0.008074,-0.054954,0.124716,-0.028514,0.007957,0.018744,0.065542
-0.303734,-0.451916,-0.296197,0.028414,-0.089675,-0.090484,0.020800,-0.022285,0.042855,0.134186,-0.037003,0.082613,0.101254,-0.026612,-0.181152,0.026824,-0.047722,0.069657,-0.022009,-0.046911,0.042876,-0.001959
-0.682822,-0.121603,-0.707529,-0.131766,0.141956,0.094725,-0.076430,0.092990,-0.009302,0.259931,-0.027708,0.081648,0.033993,0.012024,-0.100403,-0.036024,-0.073814,0.062349,-0.003857,-0.048836,0.110101,-0.028485
-0.396761,-0.710573,0.314518,0.033496,0.155447,-0.014791,0.022085,0.136821,0.074364,-0.116992,0.118780,-0.058336,0.053451,0.082410,0.054751,0.042246,0.001545,0.101649,0.030864,-0.104295,0.011730,-0.002231
-0.067984,-0.164410,0.328531,0.098118,-0.019496,-0.070679,-0.128173,0.149284,0.082542,-0.188485,0.368538,-0.124635,-0.073541,0.165512,0.120404,-0.118809,0.020855,-0.004772,-0.252461,-0.249101,-0.005440,0.054113
0.369499,-0.810830,-0.484756,-0.325303,0.211964,-0.124938,0.070585,0.190475,-0.057627,0.199577,0.113298,-0.051222,-0.087876,-0.019321,-0.067228,0.028043,-0.071086,-0.003770,-0.139043,0.028584,0.007829,-0.012829
0.766330,-0.764222,-0.472337,-0.230471,0.001171,-0.003782,0.031761,0.095445,-0.092937,0.093610,0.020769,-0.027486,-0.061152,0.018136,-0.060655,0.067767,-0.091449,-0.003011,-0.069616,0.091277,0.037244,-0.004639
0.815308,-0.659867,-0.307619,-0.117715,-0.012415,-0.011843,-0.036920,0.055846,-0.040135,-0.027079,0.022189,-0.071110,-0.002660,0.033950,-0.015582,0.101822,-0.065246,-0.024458,-0.045258,0.112306,0.030091,-0.005203
0.551621,-0.766246,-0.416220,-0.402819,0.178594,-0.056019,-0.051055,0.217726,-0.082151,0.126243,0.063894,-0.064361,-0.060046,0.005865,-0.057685,0.058565,-0.104613,-0.041885,-0.104861,0.070538,0.027078,0.004634
0.160337,-0.668262,-0.087923,-0.104790,0.325137,-0.076507,-0.018116,0.186601,0.006982,0.015650,0.078249,-0.033427,-0.079776,0.060350,0.039259,0.038537,-0.043730,0.008464,-0.089300,-0.022656,0.019427,0.026137
-0.666733,-0.506361,-1.030251,-0.180290,0.400596,-0.155901,-0.243266,0.172420,0.043146,0.240092,-0.020991,0.023173,-0.151123,-0.110014,-0.032176,-0.052698,-0.007671,0.086913,0.019441,0.030514,-0.022523,-0.022833
0.288239,-0.874444,-0.226123,0.012827,0.016298,0.076730,0.130357,0.035917,-0.012238,0.055743,-0.040732,0.046581,-0.080622,-0.001222,-0.036108,0.010109,0.000980,-0.016238,-0.064403,0.037648,0.069937,0.045692
-0.123255,-0.678216,-0.711592,-0.233888,0.183395,-0.027131,0.075797,0.046870,0.009786,0.090068,0.103295,-0.080254,-0.093023,-0.039724,-0.143302,-0.030167,-0.082437,0.049994,-0.041681,-0.001600,0.113234,-0.030849
0.223092,-0.735386,-0.357315,-0.118563,0.237893,-0.088708,0.075497,0.151753,-0.071083,0.070855,0.048723,-0.063986,-0.127483,0.074852,-0.030996,0.011563,-0.022124,0.015943,-0.051917,0.019980,0.066199,0.012969
0.118350,-0.635909,-0.416342,-0.150101,0.407292,-0.121728,-0.079079,0.070528,0.097967,0.098422,0.118336,-0.065500,-0.080807,-0.017505,0.022056,-0.002499,0.006258,-0.029428,-0.005308,-0.015061,0.113766,0.062343
0.093562,-0.304281,-0.038480,0.171995,0.140837,0.209827,-0.040410,0.184272,-0.051020,-0.001344,0.003796,0.027390,-0.036597,0.080030,0.057745,0.000347,0.066858,0.026261,-0.013636,-0.095394,0.017983,-0.004283
0.377668,-0.340884,-0.201949,-0.256482,-0.111126,0.183360,0.268367,0.049952,-0.000102,-0.051505,-0.039616,0.062761,-0.053198,-0.011361,0.116068,-0.031654,-0.054989,0.118995,-0.035844,-0.013806,0.011619,-0.101994
0.279356,-0.091140,0.238559,0.168187,0.118541,0.554047,0.307663,0.196006,-0.128186,-0.121823,0.010278,0.060880,0.068849,-0.043560,0.139704,-0.154386,0.027529,0.364962,-0.028422,-0.135242,0.038964,-0.078088
0.175146,-0.184972,0.390340,-0.212914,0.087768,0.131414,0.248054,0.159092,-0.039598,-0.193606,-0.145627,-0.056721,0.142590,0.133858,0.166344,0.073633,0.116225,0.003050,-0.114592,0.045754,0.017461,0.019847
-0.236593,-0.124839,0.615782,-0.279174,-0.131864,0.329133,0.148484,0.315376,-0.199128,0.111341,-0.013998,-0.086500,0.101970,0.115735,0.001933,-0.026132,0.079261,-0.027454,0.032348,-0.171201,-0.001742,-0.052436
0.214068,0.164052,-0.055276,0.416542,0.225413,0.633703,0.055190,0.357953,-0.148588,-0.068768,-0.174120,0.099329,-0.116474,0.150327,0.178242,-0.022909,0.064475,0.138630,-0.049133,-0.056719,0.038771,0.025564
1.380058,-0.518980,-0.301474,0.077353,-0.235730,0.194481,0.127648,0.021329,-0.134895,0.025448,-0.145919,0.026056,-0.061558,-0.007082,0.040299,0.022504,-0.072610,0.051467,-0.054183,0.125722,0.122571,-0.089137
-0.002530,-0.260176,0.581905,-0.043287,0.011969,0.549745,0.266488,0.341877,-0.263987,-0.086765,-0.069399,0.053143,0.066996,-0.120343,0.256396,-0.101244,-0.027398,0.225562,0.051522,-0.149872,0.126064,-0.182171
-0.154300,-0.223095,0.222908,-0.484588,-0.530236,0.514814,0.252474,0.508922,-0.025139,-0.086061,-0.233795,-0.130706,0.082296,0.188538,0.060726,-0.020200,-0.096807,-0.053682,-0.074608,-0.022747,-0.000792,0.044142
1.479227,-0.142125,0.121387,-0.086563,0.137893,0.150727,-0.178881,0.172698,-0.077766,-0.055835,-0.080256,-0.067287,-0.025096,0.054987,0.091061,0.032588,-0.093887,0.070969,-0.024714,0.109492,0.220724,-0.126398
-0.779687,-0.890467,-0.766055,-0.604604,0.411924,0.043643,0.311878,-0.021636,0.087191,0.216375,0.210790,-0.032255,-0.061984,-0.019151,-0.105137,-0.044739,0.111975,0.177375,-0.028746,-0.049041,-0.016672,-0.082995
0.300437,-0.543265,-0.092575,-0.056570,-0.120391,0.120938,0.020859,0.153343,0.049370,-0.093085,0.075825,-0.099126,0.064184,0.090686,0.044699,0.038786,-0.039586,0.074901,-0.007287,0.013431,-0.004479,-0.089727
-0.207930,-0.506034,-0.518327,0.177879,0.212430,0.127079,0.175000,0.254354,-0.106532,0.036679,-0.150856,-0.068857,-0.177636,0.130631,0.066665,-0.061125,0.065853,-0.020649,-0.040261,0.052457,0.079687,-0.044565
-0.604764,-0.575024,-0.689615,0.233039,0.818163,0.107564,0.133656,0.288173,-0.205729,0.205810,-0.137394,0.066973,-0.151792,0.044225,-0.010752,-0.000339,0.044924,-0.058443,-0.052026,0.029391,0.007620,0.056107
-0.491470,-0.015185,-0.417696,-0.392058,-0.104654,0.497989,0.297955,0.098640,0.185205,0.199178,-0.097108,0.138709,0.124512,0.237801,-0.172258,0.019096,-0.020896,0.177091,0.057989,-0.021308,0.049504,-0.133507
0.228081,-0.427726,0.086415,-0.108623,-0.056844,-0.079298,0.084111,0.147309,0.078615,-0.025461,0.046645,-0.015924,0.056452,0.148171,0.038112,0.061059,0.101110,0.022840,0.000584,0.001474,0.058591,-0.047828
0.168841,-0.744578,-0.327695,-0.482070,0.120870,-0.167890,0.083655,-0.031212,0.072370,0.086095,0.165103,-0.079531,0.080213,0.018660,-0.189645,0.069329,0.001903,0.074724,-0.037645,0.004734,0.004202,-0.022364
0.370737,-0.540530,-0.503942,0.415034,0.217784,0.024918,0.325646,0.033120,0.000201,-0.077286,-0.005708,-0.064689,-0.154056,0.162598,-0.023093,-0.025192,0.091361,0.005408,-0.029558,0.038708,0.069250,0.005130
1.898356,-0.293591,-0.020955,0.322615,-0.001841,0.003197,0.061727,0.028651,-0.095423,0.080043,-0.025126,-0.030646,-0.121540,0.189498,0.108965,0.042329,0.111664,0.043949,0.035397,0.166608,0.075640,-0.093955
0.036930,-0.221054,-0.174135,-0.093958,0.085913,-0.079680,0.081771,0.131382,0.061368,0.128611,0.005466,0.023535,-0.096218,0.062663,-0.020039,-0.040771,-0.088984,0.050305,-0.088267,-0.115548,-0.050228,0.022302
0.480028,-0.443764,0.160335,0.416216,0.146484,0.040004,-0.065505,0.177741,0.104047,-0.303241,-0.008474,-0.120288,0.005660,0.228951,0.047437,0.063615,0.185282,-0.023274,0.055904,0.038325,0.080979,0.065360
-0.136147,-0.620525,0.168989,0.233392,0.062037,0.020343,0.014308,0.102811,0.071751,-0.061495,0.025687,-0.082529,0.008174,0.064429,-0.000068,0.019614,-0.029335,-0.013269,0.014118,-0.016508,-0.027136,0.052741
